,osmid,type,object,name,lat,lon,geometry,city,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,contact:email,website,description,contact:vk,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
7913,4972392521,restaurant,amenity,Хинкальная,55.7904765,37.7498309,POINT (37.7498309 55.7904765),Москва,,,,24/7,,,,,,,,,,,,,,
7914,4973475008,restaurant,amenity,Чито-Ра,55.7834506,37.5963078,POINT (37.5963078 55.7834506),Москва,,,,Mo-Su 12:00-23:00,,http://www.chito-ra.ru,,,,,,,,,,,,
7915,4973475009,restaurant,amenity,Жаръ,55.7277014,37.4771589,POINT (37.4771589 55.7277014),Москва,,,,Mo-Su 10:00-23:00,,https://www.zharmoscow.ru,,,+7 903 1106090,,,,,https://www.facebook.com/zharmoscow,,,,
7916,4977680622,restaurant,amenity,ВАУ Пицца,55.8902071,37.5879777,POINT (37.5879777 55.8902071),Москва,,,,Mo-Su 09:00-22:00,+7 962 9988833,,,,,,http://vay-pizza.ru,,,,,,,zakaz@vay-pizza.ru
7917,4988054437,restaurant,amenity,Цин Дао,55.7495639,37.6448786,POINT (37.6448786 55.7495639),Москва,,,,Mo-Su 11:00-23:00,,,,,+7 964 5328865,,,,,https://www.facebook.com/zindaomsk,,,,
7918,4991374057,restaurant,amenity,Казан Чай Бар,55.7378305,37.632342,POINT (37.632342 55.7378305),Москва,,,,Mo-Su 10:00-22:00,,http://kazancafe.tatar,,,+7 495 9799119,,,,,,,,,
7919,4996274860,restaurant,amenity,Чосон,55.6933371,37.5740709,POINT (37.5740709 55.6933371),Москва,,,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,
7920,4996713263,restaurant,amenity,Jai Hind,55.7850727,37.624239,POINT (37.624239 55.7850727),Москва,,,,24/7,,http://jaihind.ru,,,+7 495 9955999,,,,,,,,,
7921,4998241989,restaurant,amenity,Огни Востока,55.8426262,37.4945569,POINT (37.4945569 55.8426262),Москва,,,,,,http://ogni-vostoka.ru,,,+7 969 1000222,,,,,,,,,
7922,5018515913,restaurant,amenity,Паприка,55.7165928,37.8870789,POINT (37.8870789 55.7165928),Москва,,,,,,,,,,,,,,,,,,
7923,5018521572,restaurant,amenity,Каспий,55.7156893,37.8811941,POINT (37.8811941 55.7156893),Москва,,,,,,,,,,,,,,,,,,
7924,5020405212,restaurant,amenity,Восход,55.7504139,37.6270957,POINT (37.6270957 55.7504139),Москва,,,,,,,,,,,,,,,,,,
7925,5024370722,restaurant,amenity,Наше место,55.8968473,37.3976762,POINT (37.3976762 55.8968473),Москва,,,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,
7926,5030221221,restaurant,amenity,Мираторг,55.7038885,37.5162032,POINT (37.5162032 55.7038885),Москва,,,,Mo-Su 08:00-23:59,,https://shop.miratorg.ru/,,,+7 495 6441701;+7 800 5502719,info@agrohold.ru,,,,,https://www.instagram.com/supermarket_miratorg/,,,
7927,5030288821,restaurant,amenity,Седьмое небо,55.8197138,37.6117227,POINT (37.6117227 55.8197138),Москва,,,,,,,,,,,,,,,,,,
7928,5032036522,restaurant,amenity,АйДаБаран,55.6827311,37.6631454,POINT (37.6631454 55.6827311),Москва,,,,,,,,,,,http://aydabaran.ru/,,,,,,,
7929,5034498540,restaurant,amenity,Ламаджо Пицца,55.6932255,37.6219974,POINT (37.6219974 55.6932255),Москва,,,,,,,,,,,,,,,,,,
7930,5035455222,restaurant,amenity,Solo,55.7561463,37.6274403,POINT (37.6274403 55.7561463),Москва,,,,"Su-Th 12:00-24:00, Fr,Sa 12:00-01:00",,https://novikovgroup.ru/restaurants/solo/,,,+7 495 2951517,,,,,,,,,
7931,5059893421,restaurant,amenity,Территория,55.5331943,37.5258336,POINT (37.5258336 55.5331943),Москва,,,,,,,,,,,,,,,,,,
7932,5096491690,restaurant,amenity,Кампус,55.7548818,37.6477512,POINT (37.6477512 55.7548818),Москва,,,,,,,,,+7 9250888989,,,,,,https://www.instagram.com/kampuspokrovka/,,,
7933,5097798991,restaurant,amenity,Библиотека,55.6337059,37.360295,POINT (37.360295 55.6337059),Москва,,,,,,,,,,,http://kafe-biblioteka.ru/,,,,,,,
7934,5098423023,restaurant,amenity,Пицца-пельмени,55.7613626,37.5621112,POINT (37.5621112 55.7613626),Москва,,,,,,,,,,,,,,,,,,
7935,5107823523,restaurant,amenity,My place,55.7824664,37.6297107,POINT (37.6297107 55.7824664),Москва,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00",,http://myplace.cafe,,,+7 495 9205522,,,,,,,,,
7936,5111409611,restaurant,amenity,Bébé de la mer,55.768046,37.61475,POINT (37.61475 55.768046),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 985 4357777,,,,,https://www.facebook.com/bebedelamer,,,,
7937,5124243223,restaurant,amenity,Ача-Чача,55.730519,37.6255439,POINT (37.6255439 55.730519),Москва,,,,Mo-Su 11:00-24:00,,https://www.achachacha.ru,,,+7 968 4047300,,,,,https://www.facebook.com/achachacha.rest,,,,
7938,5125173724,restaurant,amenity,Гулиани,55.6971949,37.5000304,POINT (37.5000304 55.6971949),Москва,,,,,,,,,,,,,,,,,,
7939,5126470639,restaurant,amenity,Mollusca,55.7641364,37.5953529,POINT (37.5953529 55.7641364),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 495 2972222,,,,,https://www.facebook.com/mollusca.patriki/,,,,
7940,5126605522,restaurant,amenity,Хинкальная,55.6916775,37.5277016,POINT (37.5277016 55.6916775),Москва,,,,,,,,,,,,,,,,,,
7941,5138544032,restaurant,amenity,Ам Баркафе,55.8074968,37.5212714,POINT (37.5212714 55.8074968),Москва,,,,Mo-Th 10:00-23:00; Fr 10:00-02:00; Sa-Su 12:00-02:00,+7 499 1515883;+7 495 6649794,,,,,,http://ambar.obiz.ru,По будням с 12:00 до 16:00 скидка 20% на основное меню. Пицца на вынос со скидкой 20%,https://vk.com/cafe_ambar,https://www.facebook.com/ambar.cafe.club,,,,
7942,5143746665,restaurant,amenity,Ku:,55.7461793,37.5805539,POINT (37.5805539 55.7461793),Москва,,,,Mo-Su 11:00-24:00,,https://kuramen.ru,,,+7 499 6525191,,,,,https://www.facebook.com/kumoscow/,https://www.instagram.com/ku_moscow,,,
7943,5143746666,restaurant,amenity,Avenue,55.7463092,37.5800658,POINT (37.5800658 55.7463092),Москва,,,,"Mo-Su 06:30-11:00,12:00-23:00",,,,,,,,,,,,,,
7944,5147396951,restaurant,amenity,IL Патио,55.7100419,37.6749916,POINT (37.6749916 55.7100419),Москва,,,,Su-Th 10:00-22:00; Fr-Sa 10:00-23:00,+7 495 1059367,,,,,,http://ilpatio.ru,,,,,,,
7945,5161317722,restaurant,amenity,Чайна Клуб,55.7023858,37.5045698,POINT (37.5045698 55.7023858),Москва,,,,,,,,,,,,,,,,,,
7946,5163013521,restaurant,amenity,T.G.I. Friday’s,55.7078968,37.6220673,POINT (37.6220673 55.7078968),Москва,,,,,,,,,,,,,,,,,,
7947,5164091525,restaurant,amenity,Магадан,55.7545845,37.6244321,POINT (37.6244321 55.7545845),Москва,,,,,,https://magadanrest.ru/,,,,,,,,,,,,
7948,5164091535,restaurant,amenity,Кольчуга,55.752811,37.6272987,POINT (37.6272987 55.752811),Москва,,,,Mo-Sa 12:00-24:00,,http://kolchugarest.ru,,,+7 495 6981616,,,,,,,,,
7949,5164091540,restaurant,amenity,Il pizzaiolo,55.75673,37.621644,POINT (37.621644 55.75673),Москва,,,,"Su-Th 10:00-23:00; Fr,Sa 10:00-24:00",,http://ilpizzaiolo.ru,,,+7 495 6067409,,,,,,https://www.instagram.com/il__pizzaiolo/,,,
7950,5180315823,restaurant,amenity,The Greene King Pub,55.7016606,37.5041561,POINT (37.5041561 55.7016606),Москва,,,,,,,,,,,,,,,,,,
7951,5180476418,restaurant,amenity,Хмели Сунели,55.7905738,37.5318394,POINT (37.5318394 55.7905738),Москва,улица Авиаконструктора Микояна,,,Mo-Su 11:00-23:00,,,,,,,,,,,,,,
7952,5183649121,restaurant,amenity,Мясо&Паста,55.7788693,37.5915617,POINT (37.5915617 55.7788693),Москва,,,,,+7 495 1501475,,,,,,http://meat-pasta.ru,,,,,,,
7953,5183655032,restaurant,amenity,Grand Урюк,55.7902802,37.5452119,POINT (37.5452119 55.7902802),Москва,,,,Su-Th 11:30-03:00; Fr-Sa 11:30-06:00,,,,,+7 985 2265556,,https://uryuk.me/msk/restaurants/leningradskij-pr-37B,,,,,,,
7954,5183655033,restaurant,amenity,Черетто,55.7902974,37.5434989,POINT (37.5434989 55.7902974),Москва,,,,Mo-Su 11:00-24:00,,http://www.ceretto.ru,,,+7 926 9227020,,,,,,,,,
7955,5188519923,restaurant,amenity,ВьетКафе,55.7486595,37.5377971,POINT (37.5377971 55.7486595),Москва,,,,,,,,,,,,,,,,,,
7956,5194937852,restaurant,amenity,Узбекская кухня,55.8086211,37.5309872,POINT (37.5309872 55.8086211),Москва,,,,Mo-Su 09:00-24:00,,,,,,,,,,,,,,
7957,5196263621,restaurant,amenity,Сварня,55.7899893,37.6351623,POINT (37.6351623 55.7899893),Москва,,,,"Mo-Th 11:00-23:00; Fr 12:00-24:00; Sa 00:00-02:00,12:00-24:00; Su 00:00-02:00,11:00-23:00",,https://www.svarnya.ru,,,+7 495 6886555,,,,,,,,,
7958,5198123221,restaurant,amenity,Officina,55.7545548,37.6375719,POINT (37.6375719 55.7545548),Москва,,,,Mo-Su 12:00-23:45,,,,,+7 499 3910857,,,,,https://www.facebook.com/officina.moscow/,,,,
7959,5198355699,restaurant,amenity,Хинкальная на Часовой,55.8078876,37.5299213,POINT (37.5299213 55.8078876),Москва,,,,Mo-Su 07:30-23:00,+7 499 3978044,,,,,,,,,,,,,
7960,5199660743,restaurant,amenity,Золотое сечение,55.7245496,37.4469964,POINT (37.4469964 55.7245496),Москва,,,,,,,,,,,,,,,,,,
7961,5209087696,restaurant,amenity,Palacio,55.7206149,37.7868314,POINT (37.7868314 55.7206149),Москва,,,,,,,,,,,,,,,,,,
7962,5210673730,restaurant,amenity,Айва,55.7409794,37.4999347,POINT (37.4999347 55.7409794),Москва,,,,24/7,,,,,,,,,,,,,,
7963,5216004764,restaurant,amenity,Дружба,55.7556908,37.5612393,POINT (37.5612393 55.7556908),Москва,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00",,,,,+7 495 1201133,,,,,https://www.facebook.com/cafedrujba,,,,
7964,5217712023,restaurant,amenity,crazy mix,55.7667767,37.6507427,POINT (37.6507427 55.7667767),Москва,,,,,,http://crazymixclub.ru/,,,,,,,,,,,,
7965,5220093363,restaurant,amenity,Café 1892,55.7511226,37.6103224,POINT (37.6103224 55.7511226),Москва,,,,"Mo-Fr 07:00-11:00,12:00-23:00; Sa,Su 08:00-23:00",,,,,+7 495 7809609,,,,,,,,,
7966,5223010962,restaurant,amenity,Magura,55.7464405,37.5361473,POINT (37.5361473 55.7464405),Москва,,,,Mo-Su 12:00-24:00,,http://novikovgroup.ru/restaurants/magura/,,,+7 495 7396981,,,,,,,,,
7967,5228130835,restaurant,amenity,G’Arbuz,55.7368845,37.5958411,POINT (37.5958411 55.7368845),Москва,,,,Mo-Su 09:00-24:00,,https://garbuz.rest/,,,+7 495 0233434,,,,,,,,,
7968,5228425876,restaurant,amenity,Лима,55.7794844,37.580169,POINT (37.580169 55.7794844),Москва,,,,Mo-Su 11:00-23:00,,http://limamoscow.ru/,,,+7 495 6141749,,,,,,,,,admin@limamoscow.ru
7969,5230991776,restaurant,amenity,Одуван,55.7505852,37.5998873,POINT (37.5998873 55.7505852),Москва,,,,Mo-Su 06:45-24:00,,http://oduvan-farm.com/,,,+7 495 6453872,,,,,,,,,
7970,5232473519,restaurant,amenity,Burgers and Crabs,55.7612607,37.5517456,POINT (37.5517456 55.7612607),Москва,,,,Mo-Su 10:00-23:00,,https://www.burgersandcrabs.com,,,+7 499 9517961,,,,,,,,,
7971,5232796004,restaurant,amenity,Cantina City,55.805113,37.5208967,POINT (37.5208967 55.805113),Москва,,,,,,,,,,,http://cantina-city.ru,,,,,,,
7972,5236281740,restaurant,amenity,Губернаторский,55.7606095,37.6070984,POINT (37.6070984 55.7606095),Москва,,,,,,,,,+7 495 7972682,,,,,,,,,
7973,5240078570,restaurant,amenity,Buba by Sumosan,55.7355747,37.5846405,POINT (37.5846405 55.7355747),Москва,,,,Mo-Su 12:00-23:00,,http://bubasushi.ru,,,,,,,,https://www.facebook.com/bubasushi,,,,
7974,5240078595,restaurant,amenity,Twins Garden,55.7661359,37.6107574,POINT (37.6107574 55.7661359),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 499 1123300,,,,,https://www.facebook.com/twinsgardenmsk/,,,,
7975,5240816119,restaurant,amenity,Царица Востока,55.7211358,37.7734047,POINT (37.7734047 55.7211358),Москва,,,,24/7,,http://banketvostok.ru/,,,+7 499 3908598,,,,,,,,,
7976,5260252118,restaurant,amenity,Community,55.7459665,37.6381838,POINT (37.6381838 55.7459665),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 499 8110811,,,,,https://www.facebook.com/CommunityMoscow/,,,,
7977,5260314980,restaurant,amenity,Pizzamento,55.7600269,37.6248425,POINT (37.6248425 55.7600269),Москва,,,,Mo-Su 10:00-22:00,,http://www.pizzamento.ru/,,,+7 925 4554545,,,,,,,,,
7978,5266686113,restaurant,amenity,Генацвале,55.7251593,37.5639188,POINT (37.5639188 55.7251593),Москва,,,,,,,,,+7 499 2459124,,,,,,,,,
7979,5271859469,restaurant,amenity,800 Contemporary Steak,55.7627305,37.592196,POINT (37.592196 55.7627305),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 499 7693333,,,,,https://www.facebook.com/800degreesmoscow/,,,,
7980,5277156633,restaurant,amenity,Буффет,55.8104351,37.5943238,POINT (37.5943238 55.8104351),Москва,,,,,,,,,,,,,,,,,,
7981,5293645436,restaurant,amenity,Клешни и ракушки,55.7655649,37.5976914,POINT (37.5976914 55.7655649),Москва,,,,Mo-Su 12:00-24:00,,http://www.rbazar.ru/raki,,,+7 495 6505444,,,,,,,,,
7982,5299436030,restaurant,amenity,Stone Crab,55.7813397,37.5723812,POINT (37.5723812 55.7813397),Москва,,,,Mo-Su 11:00-23:00,,http://stone-crab.ru,,,+7 495 7925936,,,,,,,,,
7983,5307910621,restaurant,amenity,Courvoisier,55.7727203,37.6302802,POINT (37.6302802 55.7727203),Москва,,,,24/7,,http://www.courvoisier-cafe.ru/,,,+7 495 6329995,,,,,,,,,
7984,5335126645,restaurant,amenity,Рыба моя,55.7744716,37.5872782,POINT (37.5872782 55.7744716),Москва,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,10:00-24:00",,http://myfish.msk.ru/,,,+7 495 2293177,,,,,,,,,
7985,5335838828,restaurant,amenity,Замечательные люди,55.7558515,37.6281685,POINT (37.6281685 55.7558515),Москва,,,,Mo-Su 12:00-24:00,,https://wonderfulpeople.ru/,,,+7 495 6066893,,,,,,,,,
7986,5336808824,restaurant,amenity,Pioppo Albero,55.805417,37.4144749,POINT (37.4144749 55.805417),Москва,,,,,+7 963 6606063,,,,,,http://www.alberogroup.ru/,,,,,,,manager@alberogroup.ru
7987,5339377921,restaurant,amenity,Моремясо,55.7506821,37.5389153,POINT (37.5389153 55.7506821),Москва,1-й Красногвардейский проезд,15,,,+7 499 3904444,,,,,,https://moremyaso.com/,,,,,,,
7988,5350810838,restaurant,amenity,Антонио,55.799352,37.5068428,POINT (37.5068428 55.799352),Москва,,,,Mo-Su 12:00-23:00,+7 977 9475626,,,,,,https://pizzeriaantonio.ru,,,,,,,
7989,5351822523,restaurant,amenity,Пиффной,55.6642824,37.5474675,POINT (37.5474675 55.6642824),Москва,,,,Mo-Su 12:00-23:00,,,,,+7 495 5066684,,,,,,,,,
7990,5352377521,restaurant,amenity,Lamb cook,55.7309519,37.5923615,POINT (37.5923615 55.7309519),Москва,,,,Mo-Su 11:00-24:00,,http://lambcook.ru/,,,+7 962 9001692,,,,,,,,,
7991,5357046582,restaurant,amenity,"Павлин-Мавлин, чайхана",55.8315523,37.5312203,POINT (37.5312203 55.8315523),Москва,,,,,,www.pavlin-mavlin.ru,,,,,,,,,,,,
7992,5357046588,restaurant,amenity,Старый город,55.8337428,37.5330769,POINT (37.5330769 55.8337428),Москва,,,,,,,,,,,,,,,,,,
7993,5357218813,restaurant,amenity,PizzaExpress,55.5704046,37.564021,POINT (37.564021 55.5704046),Москва,,,,,,,,,,,http://www.pizzaexpress24.com,,,,,,,
7994,5366771102,restaurant,amenity,Дача,55.6710688,37.6698752,POINT (37.6698752 55.6710688),Москва,,,,Mo-Su 11:00-21:00,,,,,,,,,,,,,,
7995,5366771103,restaurant,amenity,Star Grill,55.6711278,37.6698973,POINT (37.6698973 55.6711278),Москва,,,,Mo-Su 11:00-21:00,+7 985 9289999,,,,,,http://stargrill.ru/,,,,,,,
7996,5366771104,restaurant,amenity,Горячая Сковородка,55.6711471,37.6696256,POINT (37.6696256 55.6711471),Москва,,,,Mo-Su 11:00-21:00,,,,,,,,,,,,,,
7997,5370408181,restaurant,amenity,Ганга,55.7917654,37.6046601,POINT (37.6046601 55.7917654),Москва,,,,Mo-Su 09:00-22:00,,,,,,,http://cafe-ganga.ru/,,,,,,,
7998,5370422798,restaurant,amenity,Сурья,55.7902612,37.5439756,POINT (37.5439756 55.7902612),Москва,,,,Mo-Su 10:00-20:00,,,,,,,,,,,,,,
7999,5370578754,restaurant,amenity,Джаганнат,55.7569298,37.4089484,POINT (37.4089484 55.7569298),Москва,,,,Mo-Su 10:00-22:00,+7 499 7266202,,,,,,http://www.jagannath.ru/,,,,,,,
8000,5370694746,restaurant,amenity,Vani,55.7708247,37.6480416,POINT (37.6480416 55.7708247),Москва,,,,Mo-Su 11:00-23:00,,,,,+7 499 9753141,,,,,,,,,
8001,5372942865,restaurant,amenity,Буфет,55.7457408,37.6679859,POINT (37.6679859 55.7457408),Москва,,,,"Mo-Tu,Su 08:00-24:00; We-Sa 08:00-06:00",,http://www.buffet-cafe.ru/,,,+7 495 9882857,,,,,,,,,
8002,5380718886,restaurant,amenity,Trattoria Stefano,55.8165623,37.7023229,POINT (37.7023229 55.8165623),Москва,,,,10:00-23:00,+7 495 1314013,,,,,,https://facebook.com/stefano.tasty,,,,,,,
8003,5382888332,restaurant,amenity,Ларионов,55.6613435,37.5443819,POINT (37.5443819 55.6613435),Москва,,,,,,,,,,,,,,,,,,
8004,5382888464,restaurant,amenity,Токио Бэй,55.6190487,37.5093285,POINT (37.5093285 55.6190487),Москва,,,,,,,,,,,,,,,,,,
8005,5382890231,restaurant,amenity,Мэри,55.6228746,37.5060933,POINT (37.5060933 55.6228746),Москва,,,,,,,,,,,,,,,,,,
8006,5382891253,restaurant,amenity,Токио-City,55.6400176,37.5324871,POINT (37.5324871 55.6400176),Москва,,,,"Fr-Sa 11:00-03:00;Mo-Th,Su 11:00-01:00",,https://www.tokyo-city.ru/,,,+7 495 9662540,,,,,,,,,
8007,5403382418,restaurant,amenity,Рыба Мечты,55.7403522,37.6410833,POINT (37.6410833 55.7403522),Москва,,,,Mo-Su 12:00-24:00,,http://dreamfish.moscow/,,,+7 495 1270888,,,,,https://www.facebook.com/dreamfish.moscow/,,,,
8008,5408431378,restaurant,amenity,Бакинский дворик 2,55.7681722,37.6420194,POINT (37.6420194 55.7681722),Москва,,,,"Mo-Th 00:00-01:00,09:00-24:00; Fr-Su 00:00-03:00,09:00-24:00",,http://bakinskiydvorik2.ru/,,,+7 495 6212612,,,,,,,,,
8009,5417133373,restaurant,amenity,Закон Бернулли,55.7062339,37.7633094,POINT (37.7633094 55.7062339),Москва,Волгоградский проспект,117 к1,,12:00-02:00,,,,,,,,,,,,,,z.bernulli@gmail.com
8010,5418273591,restaurant,amenity,Одесса-мама,55.7230067,37.6098248,POINT (37.6098248 55.7230067),Москва,,,,"Mo-Th 09:00-23:00; Fr 09:00-24:00; Sa 00:00-02:00,11:00-24:00; Su 00:00-02:00,11:00-23:00",,http://www.cafeodessa.ru,,,+7 919 7649898,,,,,https://www.facebook.com/CafeOdessaMama,,,,
8011,5418273592,restaurant,amenity,Хачапури,55.7230419,37.6096599,POINT (37.6096599 55.7230419),Москва,,,,"Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 00:00-02:00,11:00-24:00; Su 00:00-02:00,11:00-23:00",,http://www.hacha.ru,,,+7 919 7649393,,,,,,,,,
8012,5418615760,restaurant,amenity,Козловна,55.7619489,37.6340464,POINT (37.6340464 55.7619489),Москва,,,,"Su-Th 12:00-24:00, Fr,Sa 12:00-01:00",,http://kozlovna.ru/,,,+7 495 1112411,,,,,,https://www.instagram.com/kozlovna.kozlovica.moscow/,,,
8013,5422226540,restaurant,amenity,Lari,55.7794091,37.6287997,POINT (37.6287997 55.7794091),Москва,,,,"Mo-Fr 11:00-24:00; Sa,Su 00:00-03:00,11:00-24:00",,,,,+7 495 6621562,,,,,https://www.facebook.com/larirestaurant,,,,
8014,5422226541,restaurant,amenity,Горыныч,55.7667875,37.6239789,POINT (37.6239789 55.7667875),Москва,,,,"Fr-Sa 08:00-02:00; Mo-Th,Su 08:00-24:00",,http://gorynich.com/,,,+7 495 9373811,,,,,https://www.facebook.com/Gorynichmoscow/,,,,
8015,5426115623,restaurant,amenity,Hell Tower,55.7347473,37.5528461,POINT (37.5528461 55.7347473),Москва,,,,,,,,,,,,,,,,,,
8016,5466776800,restaurant,amenity,Pinzeria by Bontempi,55.7318465,37.6443797,POINT (37.6443797 55.7318465),Москва,Шлюзовая набережная,4,,Su-Th 12:00-23:00; Fr-Sa 12:00-24:00,+7 495 2017550,,,,+7 499 6783009,,https://pinzeria.ru/ru/,,,https://www.facebook.com/pinzeria,,,,
8017,5466976121,restaurant,amenity,Сонаму,55.8030895,37.4732282,POINT (37.4732282 55.8030895),Москва,улица Маршала Василевского,3 к1,,Mo-Su 11:00-23:00,+7 495 9424202,,,,,,https://sonamu.ru/,,,,,,,
8018,5473052037,restaurant,amenity,Вареничная №1,55.7573813,37.6212484,POINT (37.6212484 55.7573813),Москва,,,,Mo-Su 10:00-24:00,,http://www.varenichnaya.ru,,,+7 499 7556063,,,,,,,,,
8019,5473052039,restaurant,amenity,Uhvat,55.7560093,37.5619877,POINT (37.5619877 55.7560093),Москва,,,,Mo-Fr 12:00-24:00,,http://www.uhvat.moscow/,,,+7 977 1255177,,,,,https://www.facebook.com/uhvatmoscow/,,,,
8020,5473052040,restaurant,amenity,Bocconcino,55.7624815,37.5918085,POINT (37.5918085 55.7624815),Москва,,,,Mo-Su 12:00-23:00,,http://www.bocconcino.ru/,,,+7 495 9370578,,,,,,,,,
8021,5482626723,restaurant,amenity,Кафе Бруно,55.728822,37.5645877,POINT (37.5645877 55.728822),Москва,,,,,+7 499 1104709,,,,,,,,,,,,,
8022,5485828821,restaurant,amenity,Клуб Высоцкий,55.7446093,37.6515694,POINT (37.6515694 55.7446093),Москва,улица Высоцкого,3,,Su-We 11:30-24:00; Th-Fr 11:30-05:00; Sa 14:00-05:00,+7 495 9150434;+7 499 7649030,,,,,,http://www.club-vysotsky.ru,,,,,,,
8023,5491621121,restaurant,amenity,Nabat Palace,55.6049185,37.7449417,POINT (37.7449417 55.6049185),Москва,,,,,+7 495 9799909,,,,,,http://nabatpalace.ru/zal/,,,,,,,
8024,5494535621,restaurant,amenity,Trattoria di Flavio,55.7959665,37.5438266,POINT (37.5438266 55.7959665),Москва,,,,Mo-Su 10:00-23:00,,,,,,,,,,,https://www.instagram.com/trattoria_di_flavio/,,,
8025,5506691331,restaurant,amenity,СибирьСибирь,55.7461386,37.5801166,POINT (37.5801166 55.7461386),Москва,,,,"Mo-Fr 12:00-24:00; Sa,Su 00:00-01:00,12:00-24:00",,http://sibirsibir.ru/,,,+7 499 6525161,,,,,,,,,
8026,5506691333,restaurant,amenity,Fado,55.755472,37.5634065,POINT (37.5634065 55.755472),Москва,,,,"Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 00:00-03:00,12:00-24:00; Su 00:00-03:00,12:00-23:00",,,,,+7 499 6579942,,,,,,https://www.instagram.com/fado_rest/,,,
8027,5522684623,restaurant,amenity,IL Патио,55.7904317,37.5326212,POINT (37.5326212 55.7904317),Москва,,,,,+7 495 782-36-78,https://ilpatio.ru/,,,,info@ilpatio.ru,,,https://vk.com/ilpatio_ru,https://www.facebook.com/ilpatio.ru,https://www.instagram.com/ilpatio,,,
8028,5533109621,restaurant,amenity,Dante,55.7614817,37.6174857,POINT (37.6174857 55.7614817),Москва,улица Кузнецкий Мост,3 с2,,Su-Th 11:00-24:00; Fr-Sa 11:00-02:00,,,,,+7 903 7804040,,http://dante.moscow/,,,dante.moscow,dante_moscow,,,
8029,5537919921,restaurant,amenity,Беседка,55.6907338,37.7877185,POINT (37.7877185 55.6907338),Москва,,,,,,,,,,,,,,,,,,
8030,5549535719,restaurant,amenity,Пикколо,55.6907126,37.5760736,POINT (37.5760736 55.6907126),Москва,,,,,+7 901 5255555,,,,,,http://pizza-piccolo.ru/akademic.php,,,,,,,pizza-piccolo@yandex.ru
8031,5573861666,restaurant,amenity,City Voice,55.7494711,37.5340699,POINT (37.5340699 55.7494711),Москва,,,,24/7,,,,,+7 499 7044470,,,,,,,,,
8032,5581166520,restaurant,amenity,Buro,55.761054,37.6191664,POINT (37.6191664 55.761054),Москва,,,,Mo-Su 12:00-24:00,,http://www.burotsum.com/,,,+7 495 2767678,,,,,https://www.facebook.com/burotsum,,,,
8033,5581267923,restaurant,amenity,Пекинский сад,55.7806564,37.6968572,POINT (37.6968572 55.7806564),Москва,,,,Mo-Su 12:00-23:00,,,,,,,,,,,,,,
8034,5583745727,restaurant,amenity,Джорджия,55.6408848,37.6035754,POINT (37.6035754 55.6408848),Москва,,,,,,,,,,,,,,,,,,
8035,5590814322,restaurant,amenity,Атмосфера,55.7379575,37.5060322,POINT (37.5060322 55.7379575),Москва,,,,,,,,,,,,,,,,,,
8036,5592074689,restaurant,amenity,Суши Wok,55.8653376,37.558298,POINT (37.558298 55.8653376),Москва,,,,,,,,,,,,,,,,,,
8037,5596661944,restaurant,amenity,Чайхана Джалалабад,55.6035406,37.7308461,POINT (37.7308461 55.6035406),Москва,,,,Mo-Su 09:00-23:59,,,,,+7 925 3609696,,,,,,,,,
8038,5600007357,restaurant,amenity,Мирадж,55.7661405,37.7324197,POINT (37.7324197 55.7661405),Москва,,,,"Mo-Fr 10:00-21:00; Sa,Su 11:00-21:00",,https://miradj.ru,,,+7 499 3223592,,,,,,,,,
8039,5600319103,restaurant,amenity,Лесной,55.6906793,37.7842945,POINT (37.7842945 55.6906793),Москва,,,,,,,,,,,,,,,,,,
8040,5600337421,restaurant,amenity,Craft Orchestra,55.6512193,37.7446049,POINT (37.7446049 55.6512193),Москва,,,,,,,,,,,,,,,,,,
8041,5609943019,restaurant,amenity,Heritage,55.787123,37.5664269,POINT (37.5664269 55.787123),Москва,,,,Mo-Su 12:30-23:00,,,,,+7 495 4791230,,,,,https://www.facebook.com/HeritageMoscowRestaurant,,,,
8042,5609946322,restaurant,amenity,Черетто Море,55.7346182,37.6275093,POINT (37.6275093 55.7346182),Москва,,,,Mo-Su 12:00-24:00,,,,,+7 495 9514080,,,,,https://www.facebook.com/cerettomore,,,,
8043,5609946323,restaurant,amenity,Masters & Margaritas,55.7450746,37.6273581,POINT (37.6273581 55.7450746),Москва,,,,"Mo-Su 08:30-23:00; Fr,Sa 08:30-24:00",,http://mmbar.ru/,,,+7 915 1899463,,,,,https://www.facebook.com/mmbar.cuisine/,,,,
